    0.10000E-03    0.56731E+03
    0.10202E-03    0.57828E+03
    0.10408E-03    0.58947E+03
    0.10618E-03    0.60087E+03
    0.10833E-03    0.61249E+03
    0.11052E-03    0.62434E+03
    0.11275E-03    0.63641E+03
    0.11503E-03    0.64872E+03
    0.11735E-03    0.66126E+03
    0.11972E-03    0.67404E+03
    0.12214E-03    0.68708E+03
    0.12461E-03    0.70036E+03
    0.12712E-03    0.71389E+03
    0.12969E-03    0.72769E+03
    0.13231E-03    0.74175E+03
    0.13499E-03    0.75608E+03
    0.13771E-03    0.77069E+03
    0.14049E-03    0.78558E+03
    0.14333E-03    0.80075E+03
    0.14623E-03    0.81622E+03
    0.14918E-03    0.83198E+03
    0.15220E-03    0.84804E+03
    0.15527E-03    0.86441E+03
    0.15841E-03    0.88110E+03
    0.16161E-03    0.89811E+03
    0.16487E-03    0.91544E+03
    0.16820E-03    0.93310E+03
    0.17160E-03    0.95110E+03
    0.17507E-03    0.96945E+03
    0.17860E-03    0.98815E+03
    0.18221E-03    0.10072E+04
    0.18589E-03    0.10266E+04
    0.18965E-03    0.10464E+04
    0.19348E-03    0.10666E+04
    0.19739E-03    0.10871E+04
    0.20138E-03    0.11081E+04
    0.20544E-03    0.11294E+04
    0.20959E-03    0.11512E+04
    0.21383E-03    0.11734E+04
    0.21815E-03    0.11960E+04
    0.22255E-03    0.12190E+04
    0.22705E-03    0.12425E+04
    0.23164E-03    0.12664E+04
    0.23632E-03    0.12908E+04
    0.24109E-03    0.13156E+04
    0.24596E-03    0.13409E+04
    0.25093E-03    0.13667E+04
    0.25600E-03    0.13930E+04
    0.26117E-03    0.14198E+04
    0.26645E-03    0.14471E+04
    0.27183E-03    0.14749E+04
    0.27732E-03    0.15032E+04
    0.28292E-03    0.15321E+04
    0.28864E-03    0.15615E+04
    0.29447E-03    0.15915E+04
    0.30042E-03    0.16221E+04
    0.30649E-03    0.16533E+04
    0.31268E-03    0.16850E+04
    0.31899E-03    0.17174E+04
    0.32544E-03    0.17503E+04
    0.33201E-03    0.17839E+04
    0.33872E-03    0.18181E+04
    0.34556E-03    0.18530E+04
    0.35254E-03    0.18886E+04
    0.35966E-03    0.19248E+04
    0.36693E-03    0.19617E+04
    0.37434E-03    0.19993E+04
    0.38190E-03    0.20377E+04
    0.38962E-03    0.20767E+04
    0.39749E-03    0.21165E+04
    0.40552E-03    0.21571E+04
    0.41371E-03    0.21984E+04
    0.42207E-03    0.22405E+04
    0.43060E-03    0.22834E+04
    0.43929E-03    0.23272E+04
    0.44817E-03    0.23717E+04
    0.45722E-03    0.24171E+04
    0.46646E-03    0.24634E+04
    0.47588E-03    0.25105E+04
    0.48550E-03    0.25585E+04
    0.49530E-03    0.26075E+04
    0.50531E-03    0.26573E+04
    0.51552E-03    0.27082E+04
    0.52593E-03    0.27599E+04
    0.53656E-03    0.28127E+04
    0.54739E-03    0.28664E+04
    0.55845E-03    0.29211E+04
    0.56973E-03    0.29769E+04
    0.58124E-03    0.30337E+04
    0.59299E-03    0.30916E+04
    0.60496E-03    0.31506E+04
    0.61719E-03    0.32107E+04
    0.62965E-03    0.32719E+04
    0.64237E-03    0.33342E+04
    0.65535E-03    0.33977E+04
    0.66859E-03    0.34624E+04
    0.68210E-03    0.35283E+04
    0.69588E-03    0.35953E+04
    0.70993E-03    0.36637E+04
    0.72427E-03    0.37333E+04
    0.73891E-03    0.38041E+04
    0.75383E-03    0.38763E+04
    0.76906E-03    0.39498E+04
    0.78460E-03    0.40246E+04
    0.80045E-03    0.41008E+04
    0.81662E-03    0.41784E+04
    0.83311E-03    0.42574E+04
    0.84994E-03    0.43378E+04
    0.86711E-03    0.44196E+04
    0.88463E-03    0.45029E+04
    0.90250E-03    0.45878E+04
    0.92073E-03    0.46741E+04
    0.93933E-03    0.47619E+04
    0.95831E-03    0.48514E+04
    0.97767E-03    0.49423E+04
    0.99742E-03    0.50349E+04
    0.10176E-02    0.51292E+04
    0.10381E-02    0.52250E+04
    0.10591E-02    0.53225E+04
    0.10805E-02    0.54218E+04
    0.11023E-02    0.55227E+04
    0.11246E-02    0.56253E+04
    0.11473E-02    0.57298E+04
    0.11705E-02    0.58360E+04
    0.11941E-02    0.59440E+04
    0.12182E-02    0.60538E+04
    0.12429E-02    0.61654E+04
    0.12680E-02    0.62790E+04
    0.12936E-02    0.63944E+04
    0.13197E-02    0.65117E+04
    0.13464E-02    0.66310E+04
    0.13736E-02    0.67522E+04
    0.14013E-02    0.68754E+04
    0.14296E-02    0.70006E+04
    0.14585E-02    0.71278E+04
    0.14880E-02    0.72571E+04
    0.15180E-02    0.73884E+04
    0.15487E-02    0.75218E+04
    0.15800E-02    0.76573E+04
    0.16119E-02    0.77949E+04
    0.16445E-02    0.79346E+04
    0.16777E-02    0.80765E+04
    0.17116E-02    0.82206E+04
    0.17462E-02    0.83669E+04
    0.17814E-02    0.85154E+04
    0.18174E-02    0.86661E+04
    0.18541E-02    0.88190E+04
    0.18916E-02    0.89742E+04
    0.19298E-02    0.91317E+04
    0.19688E-02    0.92915E+04
    0.20086E-02    0.94535E+04
    0.20491E-02    0.96179E+04
    0.20905E-02    0.97846E+04
    0.21328E-02    0.99536E+04
    0.21758E-02    0.10125E+05
    0.22198E-02    0.10299E+05
    0.22646E-02    0.10475E+05
    0.23104E-02    0.10653E+05
    0.23571E-02    0.10834E+05
    0.24047E-02    0.11017E+05
    0.24533E-02    0.11203E+05
    0.25028E-02    0.11391E+05
    0.25534E-02    0.11581E+05
    0.26050E-02    0.11774E+05
    0.26576E-02    0.11969E+05
    0.27113E-02    0.12166E+05
    0.27660E-02    0.12366E+05
    0.28219E-02    0.12568E+05
    0.28789E-02    0.12773E+05
    0.29371E-02    0.12979E+05
    0.29964E-02    0.13188E+05
    0.30569E-02    0.13400E+05
    0.31187E-02    0.13614E+05
    0.31817E-02    0.13830E+05
    0.32460E-02    0.14048E+05
    0.33115E-02    0.14268E+05
    0.33784E-02    0.14491E+05
    0.34467E-02    0.14715E+05
    0.35163E-02    0.14942E+05
    0.35874E-02    0.15171E+05
    0.36598E-02    0.15402E+05
    0.37338E-02    0.15635E+05
    0.38092E-02    0.15870E+05
    0.38861E-02    0.16107E+05
    0.39646E-02    0.16346E+05
    0.40447E-02    0.16586E+05
    0.41264E-02    0.16828E+05
    0.42098E-02    0.17072E+05
    0.42948E-02    0.17318E+05
    0.43816E-02    0.17565E+05
    0.44701E-02    0.17814E+05
    0.45604E-02    0.18064E+05
    0.46525E-02    0.18315E+05
    0.47465E-02    0.18568E+05
    0.48424E-02    0.18821E+05
    0.49402E-02    0.19076E+05
    0.50400E-02    0.19332E+05
    0.51419E-02    0.19589E+05
    0.52457E-02    0.19846E+05
    0.53517E-02    0.20104E+05
    0.54598E-02    0.20363E+05
    0.55701E-02    0.20622E+05
    0.56826E-02    0.20881E+05
    0.57974E-02    0.21141E+05
    0.59145E-02    0.21400E+05
    0.60340E-02    0.21660E+05
    0.61559E-02    0.21919E+05
    0.62803E-02    0.22178E+05
    0.64072E-02    0.22436E+05
    0.65366E-02    0.22694E+05
    0.66686E-02    0.22950E+05
    0.68033E-02    0.23206E+05
    0.69408E-02    0.23460E+05
    0.70810E-02    0.23713E+05
    0.72240E-02    0.23965E+05
    0.73700E-02    0.24214E+05
    0.75189E-02    0.24462E+05
    0.76708E-02    0.24707E+05
    0.78257E-02    0.24950E+05
    0.79838E-02    0.25191E+05
    0.81451E-02    0.25428E+05
    0.83096E-02    0.25663E+05
    0.84775E-02    0.25894E+05
    0.86488E-02    0.26121E+05
    0.88235E-02    0.26345E+05
    0.90017E-02    0.26564E+05
    0.91836E-02    0.26779E+05
    0.93691E-02    0.26990E+05
    0.95583E-02    0.27195E+05
    0.97514E-02    0.27396E+05
    0.99484E-02    0.27591E+05
    0.10149E-01    0.27780E+05
    0.10354E-01    0.27963E+05
    0.10564E-01    0.28140E+05
    0.10777E-01    0.28310E+05
    0.10995E-01    0.28473E+05
    0.11217E-01    0.28629E+05
    0.11443E-01    0.28777E+05
    0.11675E-01    0.28917E+05
    0.11910E-01    0.29049E+05
    0.12151E-01    0.29172E+05
    0.12397E-01    0.29286E+05
    0.12647E-01    0.29391E+05
    0.12902E-01    0.29487E+05
    0.13163E-01    0.29572E+05
    0.13429E-01    0.29647E+05
    0.13700E-01    0.29712E+05
    0.13977E-01    0.29765E+05
    0.14259E-01    0.29808E+05
    0.14547E-01    0.29839E+05
    0.14841E-01    0.29857E+05
    0.15141E-01    0.29864E+05
    0.15447E-01    0.29858E+05
    0.15759E-01    0.29840E+05
    0.16077E-01    0.29808E+05
    0.16402E-01    0.29763E+05
    0.16734E-01    0.29705E+05
    0.17072E-01    0.29632E+05
    0.17416E-01    0.29546E+05
    0.17768E-01    0.29446E+05
    0.18127E-01    0.29331E+05
    0.18493E-01    0.29202E+05
    0.18867E-01    0.29059E+05
    0.19248E-01    0.28901E+05
    0.19637E-01    0.28728E+05
    0.20034E-01    0.28541E+05
    0.20438E-01    0.28339E+05
    0.20851E-01    0.28123E+05
    0.21272E-01    0.27893E+05
    0.21702E-01    0.27648E+05
    0.22141E-01    0.27390E+05
    0.22588E-01    0.27117E+05
    0.23044E-01    0.26832E+05
    0.23510E-01    0.26533E+05
    0.23985E-01    0.26222E+05
    0.24469E-01    0.25899E+05
    0.24964E-01    0.25565E+05
    0.25468E-01    0.25220E+05
    0.25982E-01    0.24864E+05
    0.26507E-01    0.24499E+05
    0.27043E-01    0.24125E+05
    0.27589E-01    0.23743E+05
    0.28146E-01    0.23354E+05
    0.28715E-01    0.22959E+05
    0.29295E-01    0.22559E+05
    0.29887E-01    0.22154E+05
    0.30490E-01    0.21746E+05
    0.31106E-01    0.21337E+05
    0.31735E-01    0.20926E+05
    0.32376E-01    0.20515E+05
    0.33030E-01    0.20106E+05
    0.33697E-01    0.19699E+05
    0.34378E-01    0.19295E+05
    0.35072E-01    0.18897E+05
    0.35781E-01    0.18503E+05
    0.36504E-01    0.18117E+05
    0.37241E-01    0.17738E+05
    0.37993E-01    0.17368E+05
    0.38761E-01    0.17007E+05
    0.39544E-01    0.16657E+05
    0.40343E-01    0.16319E+05
    0.41158E-01    0.15991E+05
    0.41989E-01    0.15677E+05
    0.42838E-01    0.15375E+05
    0.43703E-01    0.15086E+05
    0.44586E-01    0.14810E+05
    0.45486E-01    0.14548E+05
    0.46405E-01    0.14298E+05
    0.47343E-01    0.14062E+05
    0.48299E-01    0.13838E+05
    0.49275E-01    0.13625E+05
    0.50270E-01    0.13424E+05
    0.51286E-01    0.13232E+05
    0.52322E-01    0.13049E+05
    0.53379E-01    0.12874E+05
    0.54457E-01    0.12704E+05
    0.55557E-01    0.12539E+05
    0.56680E-01    0.12376E+05
    0.57825E-01    0.12214E+05
    0.58993E-01    0.12051E+05
    0.60184E-01    0.11884E+05
    0.61400E-01    0.11712E+05
    0.62641E-01    0.11533E+05
    0.63906E-01    0.11345E+05
    0.65197E-01    0.11146E+05
    0.66514E-01    0.10936E+05
    0.67858E-01    0.10712E+05
    0.69229E-01    0.10475E+05
    0.70627E-01    0.10224E+05
    0.72054E-01    0.99598E+04
    0.73510E-01    0.96828E+04
    0.74994E-01    0.93943E+04
    0.76509E-01    0.90961E+04
    0.78055E-01    0.87905E+04
