    0.10000E-03    0.56925E+03
    0.10202E-03    0.58026E+03
    0.10408E-03    0.59149E+03
    0.10618E-03    0.60294E+03
    0.10833E-03    0.61460E+03
    0.11052E-03    0.62650E+03
    0.11275E-03    0.63862E+03
    0.11503E-03    0.65097E+03
    0.11735E-03    0.66356E+03
    0.11972E-03    0.67640E+03
    0.12214E-03    0.68948E+03
    0.12461E-03    0.70281E+03
    0.12712E-03    0.71641E+03
    0.12969E-03    0.73026E+03
    0.13231E-03    0.74438E+03
    0.13499E-03    0.75877E+03
    0.13771E-03    0.77343E+03
    0.14049E-03    0.78838E+03
    0.14333E-03    0.80362E+03
    0.14623E-03    0.81915E+03
    0.14918E-03    0.83498E+03
    0.15220E-03    0.85111E+03
    0.15527E-03    0.86756E+03
    0.15841E-03    0.88431E+03
    0.16161E-03    0.90139E+03
    0.16487E-03    0.91880E+03
    0.16820E-03    0.93654E+03
    0.17160E-03    0.95463E+03
    0.17507E-03    0.97306E+03
    0.17860E-03    0.99184E+03
    0.18221E-03    0.10110E+04
    0.18589E-03    0.10305E+04
    0.18965E-03    0.10504E+04
    0.19348E-03    0.10706E+04
    0.19739E-03    0.10913E+04
    0.20138E-03    0.11123E+04
    0.20544E-03    0.11338E+04
    0.20959E-03    0.11557E+04
    0.21383E-03    0.11779E+04
    0.21815E-03    0.12006E+04
    0.22255E-03    0.12238E+04
    0.22705E-03    0.12474E+04
    0.23164E-03    0.12714E+04
    0.23632E-03    0.12959E+04
    0.24109E-03    0.13209E+04
    0.24596E-03    0.13463E+04
    0.25093E-03    0.13722E+04
    0.25600E-03    0.13986E+04
    0.26117E-03    0.14256E+04
    0.26645E-03    0.14530E+04
    0.27183E-03    0.14809E+04
    0.27732E-03    0.15094E+04
    0.28292E-03    0.15385E+04
    0.28864E-03    0.15681E+04
    0.29447E-03    0.15982E+04
    0.30042E-03    0.16289E+04
    0.30649E-03    0.16603E+04
    0.31268E-03    0.16922E+04
    0.31899E-03    0.17247E+04
    0.32544E-03    0.17578E+04
    0.33201E-03    0.17916E+04
    0.33872E-03    0.18260E+04
    0.34556E-03    0.18611E+04
    0.35254E-03    0.18968E+04
    0.35966E-03    0.19332E+04
    0.36693E-03    0.19703E+04
    0.37434E-03    0.20081E+04
    0.38190E-03    0.20467E+04
    0.38962E-03    0.20859E+04
    0.39749E-03    0.21259E+04
    0.40552E-03    0.21667E+04
    0.41371E-03    0.22082E+04
    0.42207E-03    0.22505E+04
    0.43060E-03    0.22937E+04
    0.43929E-03    0.23376E+04
    0.44817E-03    0.23824E+04
    0.45722E-03    0.24280E+04
    0.46646E-03    0.24745E+04
    0.47588E-03    0.25218E+04
    0.48550E-03    0.25701E+04
    0.49530E-03    0.26192E+04
    0.50531E-03    0.26693E+04
    0.51552E-03    0.27204E+04
    0.52593E-03    0.27724E+04
    0.53656E-03    0.28253E+04
    0.54739E-03    0.28793E+04
    0.55845E-03    0.29343E+04
    0.56973E-03    0.29903E+04
    0.58124E-03    0.30473E+04
    0.59299E-03    0.31054E+04
    0.60496E-03    0.31646E+04
    0.61719E-03    0.32249E+04
    0.62965E-03    0.32863E+04
    0.64237E-03    0.33489E+04
    0.65535E-03    0.34126E+04
    0.66859E-03    0.34775E+04
    0.68210E-03    0.35436E+04
    0.69588E-03    0.36109E+04
    0.70993E-03    0.36794E+04
    0.72427E-03    0.37492E+04
    0.73891E-03    0.38203E+04
    0.75383E-03    0.38927E+04
    0.76906E-03    0.39664E+04
    0.78460E-03    0.40414E+04
    0.80045E-03    0.41178E+04
    0.81662E-03    0.41956E+04
    0.83311E-03    0.42748E+04
    0.84994E-03    0.43554E+04
    0.86711E-03    0.44374E+04
    0.88463E-03    0.45209E+04
    0.90250E-03    0.46059E+04
    0.92073E-03    0.46925E+04
    0.93933E-03    0.47805E+04
    0.95831E-03    0.48701E+04
    0.97767E-03    0.49613E+04
    0.99742E-03    0.50540E+04
    0.10176E-02    0.51484E+04
    0.10381E-02    0.52445E+04
    0.10591E-02    0.53422E+04
    0.10805E-02    0.54416E+04
    0.11023E-02    0.55427E+04
    0.11246E-02    0.56455E+04
    0.11473E-02    0.57501E+04
    0.11705E-02    0.58565E+04
    0.11941E-02    0.59646E+04
    0.12182E-02    0.60746E+04
    0.12429E-02    0.61865E+04
    0.12680E-02    0.63002E+04
    0.12936E-02    0.64158E+04
    0.13197E-02    0.65332E+04
    0.13464E-02    0.66527E+04
    0.13736E-02    0.67741E+04
    0.14013E-02    0.68974E+04
    0.14296E-02    0.70228E+04
    0.14585E-02    0.71502E+04
    0.14880E-02    0.72796E+04
    0.15180E-02    0.74110E+04
    0.15487E-02    0.75446E+04
    0.15800E-02    0.76803E+04
    0.16119E-02    0.78180E+04
    0.16445E-02    0.79579E+04
    0.16777E-02    0.81000E+04
    0.17116E-02    0.82442E+04
    0.17462E-02    0.83907E+04
    0.17814E-02    0.85393E+04
    0.18174E-02    0.86902E+04
    0.18541E-02    0.88433E+04
    0.18916E-02    0.89986E+04
    0.19298E-02    0.91563E+04
    0.19688E-02    0.93162E+04
    0.20086E-02    0.94784E+04
    0.20491E-02    0.96429E+04
    0.20905E-02    0.98098E+04
    0.21328E-02    0.99789E+04
    0.21758E-02    0.10150E+05
    0.22198E-02    0.10324E+05
    0.22646E-02    0.10501E+05
    0.23104E-02    0.10679E+05
    0.23571E-02    0.10860E+05
    0.24047E-02    0.11043E+05
    0.24533E-02    0.11229E+05
    0.25028E-02    0.11417E+05
    0.25534E-02    0.11607E+05
    0.26050E-02    0.11800E+05
    0.26576E-02    0.11995E+05
    0.27113E-02    0.12193E+05
    0.27660E-02    0.12393E+05
    0.28219E-02    0.12595E+05
    0.28789E-02    0.12800E+05
    0.29371E-02    0.13006E+05
    0.29964E-02    0.13216E+05
    0.30569E-02    0.13427E+05
    0.31187E-02    0.13641E+05
    0.31817E-02    0.13857E+05
    0.32460E-02    0.14075E+05
    0.33115E-02    0.14295E+05
    0.33784E-02    0.14518E+05
    0.34467E-02    0.14743E+05
    0.35163E-02    0.14969E+05
    0.35874E-02    0.15198E+05
    0.36598E-02    0.15429E+05
    0.37338E-02    0.15662E+05
    0.38092E-02    0.15897E+05
    0.38861E-02    0.16134E+05
    0.39646E-02    0.16372E+05
    0.40447E-02    0.16613E+05
    0.41264E-02    0.16855E+05
    0.42098E-02    0.17098E+05
    0.42948E-02    0.17344E+05
    0.43816E-02    0.17591E+05
    0.44701E-02    0.17839E+05
    0.45604E-02    0.18089E+05
    0.46525E-02    0.18340E+05
    0.47465E-02    0.18592E+05
    0.48424E-02    0.18846E+05
    0.49402E-02    0.19100E+05
    0.50400E-02    0.19355E+05
    0.51419E-02    0.19612E+05
    0.52457E-02    0.19869E+05
    0.53517E-02    0.20126E+05
    0.54598E-02    0.20384E+05
    0.55701E-02    0.20643E+05
    0.56826E-02    0.20902E+05
    0.57974E-02    0.21161E+05
    0.59145E-02    0.21420E+05
    0.60340E-02    0.21679E+05
    0.61559E-02    0.21937E+05
    0.62803E-02    0.22195E+05
    0.64072E-02    0.22453E+05
    0.65366E-02    0.22709E+05
    0.66686E-02    0.22965E+05
    0.68033E-02    0.23220E+05
    0.69408E-02    0.23473E+05
    0.70810E-02    0.23726E+05
    0.72240E-02    0.23976E+05
    0.73700E-02    0.24224E+05
    0.75189E-02    0.24471E+05
    0.76708E-02    0.24715E+05
    0.78257E-02    0.24957E+05
    0.79838E-02    0.25196E+05
    0.81451E-02    0.25432E+05
    0.83096E-02    0.25665E+05
    0.84775E-02    0.25895E+05
    0.86488E-02    0.26121E+05
    0.88235E-02    0.26343E+05
    0.90017E-02    0.26561E+05
    0.91836E-02    0.26775E+05
    0.93691E-02    0.26984E+05
    0.95583E-02    0.27188E+05
    0.97514E-02    0.27386E+05
    0.99484E-02    0.27580E+05
    0.10149E-01    0.27767E+05
    0.10354E-01    0.27948E+05
    0.10564E-01    0.28123E+05
    0.10777E-01    0.28291E+05
    0.10995E-01    0.28452E+05
    0.11217E-01    0.28606E+05
    0.11443E-01    0.28752E+05
    0.11675E-01    0.28890E+05
    0.11910E-01    0.29019E+05
    0.12151E-01    0.29140E+05
    0.12397E-01    0.29252E+05
    0.12647E-01    0.29355E+05
    0.12902E-01    0.29448E+05
    0.13163E-01    0.29531E+05
    0.13429E-01    0.29603E+05
    0.13700E-01    0.29665E+05
    0.13977E-01    0.29716E+05
    0.14259E-01    0.29756E+05
    0.14547E-01    0.29784E+05
    0.14841E-01    0.29800E+05
    0.15141E-01    0.29804E+05
    0.15447E-01    0.29795E+05
    0.15759E-01    0.29774E+05
    0.16077E-01    0.29739E+05
    0.16402E-01    0.29691E+05
    0.16734E-01    0.29630E+05
    0.17072E-01    0.29555E+05
    0.17416E-01    0.29466E+05
    0.17768E-01    0.29362E+05
    0.18127E-01    0.29245E+05
    0.18493E-01    0.29113E+05
    0.18867E-01    0.28966E+05
    0.19248E-01    0.28805E+05
    0.19637E-01    0.28630E+05
    0.20034E-01    0.28440E+05
    0.20438E-01    0.28235E+05
    0.20851E-01    0.28016E+05
    0.21272E-01    0.27782E+05
    0.21702E-01    0.27535E+05
    0.22141E-01    0.27274E+05
    0.22588E-01    0.26999E+05
    0.23044E-01    0.26711E+05
    0.23510E-01    0.26410E+05
    0.23985E-01    0.26096E+05
    0.24469E-01    0.25771E+05
    0.24964E-01    0.25434E+05
    0.25468E-01    0.25086E+05
    0.25982E-01    0.24729E+05
    0.26507E-01    0.24362E+05
    0.27043E-01    0.23986E+05
    0.27589E-01    0.23602E+05
    0.28146E-01    0.23212E+05
    0.28715E-01    0.22815E+05
    0.29295E-01    0.22414E+05
    0.29887E-01    0.22008E+05
    0.30490E-01    0.21600E+05
    0.31106E-01    0.21189E+05
    0.31735E-01    0.20778E+05
    0.32376E-01    0.20367E+05
    0.33030E-01    0.19957E+05
    0.33697E-01    0.19550E+05
    0.34378E-01    0.19147E+05
    0.35072E-01    0.18748E+05
    0.35781E-01    0.18356E+05
    0.36504E-01    0.17970E+05
    0.37241E-01    0.17592E+05
    0.37993E-01    0.17223E+05
    0.38761E-01    0.16863E+05
    0.39544E-01    0.16515E+05
    0.40343E-01    0.16177E+05
    0.41158E-01    0.15851E+05
    0.41989E-01    0.15538E+05
    0.42838E-01    0.15238E+05
    0.43703E-01    0.14951E+05
    0.44586E-01    0.14677E+05
    0.45486E-01    0.14417E+05
    0.46405E-01    0.14169E+05
    0.47343E-01    0.13935E+05
    0.48299E-01    0.13712E+05
    0.49275E-01    0.13502E+05
    0.50270E-01    0.13302E+05
    0.51286E-01    0.13113E+05
    0.52322E-01    0.12932E+05
    0.53379E-01    0.12758E+05
    0.54457E-01    0.12590E+05
    0.55557E-01    0.12427E+05
    0.56680E-01    0.12266E+05
    0.57825E-01    0.12105E+05
    0.58993E-01    0.11943E+05
    0.60184E-01    0.11777E+05
    0.61400E-01    0.11606E+05
    0.62641E-01    0.11428E+05
    0.63906E-01    0.11241E+05
    0.65197E-01    0.11043E+05
    0.66514E-01    0.10833E+05
    0.67858E-01    0.10610E+05
    0.69229E-01    0.10373E+05
    0.70627E-01    0.10123E+05
    0.72054E-01    0.98592E+04
    0.73510E-01    0.95828E+04
    0.74994E-01    0.92950E+04
    0.76509E-01    0.89977E+04
    0.78055E-01    0.86932E+04
    0.79632E-01    0.83841E+04
    0.81241E-01    0.80734E+04
    0.82882E-01    0.77645E+04
    0.84556E-01    0.74606E+04
    0.86264E-01    0.71651E+04
    0.88007E-01    0.68811E+04
    0.89785E-01    0.66116E+04
    0.91598E-01    0.63591E+04
    0.93449E-01    0.61257E+04
    0.95337E-01    0.59127E+04
    0.97263E-01    0.57210E+04
    0.99227E-01    0.55506E+04
    0.10123E+00    0.54010E+04
    0.10328E+00    0.52706E+04
    0.10536E+00    0.51575E+04
    0.10749E+00    0.50586E+04
    0.10966E+00    0.49707E+04
    0.11188E+00    0.48898E+04
    0.11414E+00    0.48117E+04
    0.11644E+00    0.47320E+04
    0.11880E+00    0.46468E+04
    0.12120E+00    0.45523E+04
    0.12365E+00    0.44457E+04
    0.12614E+00    0.43253E+04
    0.12869E+00    0.41908E+04
    0.13129E+00    0.40429E+04
    0.13394E+00    0.38840E+04
    0.13665E+00    0.37177E+04
    0.13941E+00    0.35481E+04
    0.14223E+00    0.33802E+04
    0.14510E+00    0.32187E+04
    0.14803E+00    0.30679E+04
    0.15102E+00    0.29314E+04
    0.15407E+00    0.28113E+04
    0.15718E+00    0.27086E+04
    0.16036E+00    0.26228E+04
    0.16360E+00    0.25519E+04
    0.16690E+00    0.24928E+04
    0.17028E+00    0.24412E+04
    0.17371E+00    0.23925E+04
    0.17722E+00    0.23419E+04
